"ppm","intensity"
3.99899467071798,6118144
3.99883838145181,4840448
3.99868209218564,2490880
3.99852580291947,336128
3.9983695136533,-918272
3.99821322438713,-1405696
3.99805693512096,-1288192
3.99790064585479,-453376
3.99774435658862,730880
3.99758806732245,1210112
3.99743177805628,430848
3.99727548879011,-832512
3.99711919952394,-1540864
3.99696291025777,-1810176
3.9968066209916,-2467584
3.99665033172543,-3534080
3.99649404245926,-4065792
3.99633775319309,-3427584
3.99618146392692,-1919744
3.99602517466075,-127744
3.99586888539458,1559808
3.99571259612842,2713856
3.99555630686224,2987776
3.99540001759607,2786304
3.99524372832991,3145472
3.99508743906373,4567296
3.99493114979757,6431232
3.9947748605314,7833088
3.99461857126523,8501760
3.99446228199906,8607232
3.99430599273289,8198656
3.99414970346672,7312384
3.99399341420055,6271488
3.99383712493438,5417984
3.99368083566821,4723968
3.99352454640204,3966464
3.99336825713587,3081472
3.9932119678697,2114816
3.99305567860353,1135360
3.99289938933736,448256
3.99274310007119,508672
3.99258681080502,1243136
3.99243052153885,1830656
3.99227423227268,1697536
3.99211794300651,1437696
3.99196165374034,2116608
3.99180536447417,3778304
3.991649075208,5343232
3.99149278594183,6039808
3.99133649667566,6238720
3.99118020740949,6589184
3.99102391814332,6971136
3.99086762887715,6841088
3.99071133961098,6247680
3.99055505034481,5872128
3.99039876107864,6130944
3.99024247181247,6763520
3.9900861825463,7393536
3.98992989328013,8043008
3.98977360401396,8871680
3.98961731474779,9691392
3.98946102548162,10020864
3.98930473621545,9547776
3.98914844694928,8408064
3.98899215768311,7145728
3.98883586841694,6479104
3.98867957915077,6866176
3.9885232898846,8078848
3.98836700061843,9326336
3.98821071135226,10018304
3.98805442208609,10272256
3.98789813281992,10516992
3.98774184355375,10863616
3.98758555428758,11234560
3.98742926502141,11855872
3.98727297575524,13018112
3.98711668648907,14358784
3.9869603972229,15023104
3.98680410795673,14764800
3.98664781869056,14388224
3.98649152942439,14798336
3.98633524015822,16013056
3.98617895089205,17365760
3.98602266162588,18190336
3.98586637235971,17932544
3.98571008309354,16124928
3.98555379382737,12929024
3.9853975045612,9506048
3.98524121529503,7257344
3.98508492602886,6718976
3.98492863676269,7487488
3.98477234749652,8884480
3.98461605823035,10206208
3.98445976896418,10734336
3.98430347969801,10326784
3.98414719043184,9849088
3.98399090116567,10186240
3.9838346118995,10849280
3.98367832263333,10509312
3.98352203336716,9049856
3.98336574410099,8038400
3.98320945483482,8643072
3.98305316556865,10004224
3.98289687630248,10460416
3.98274058703631,9702144
3.98258429777014,8752896
3.98242800850397,8277504
3.9822717192378,8052480
3.98211542997163,8071424
3.98195914070546,8999168
3.98180285143929,11034880
3.98164656217313,13100288
3.98149027290695,13899520
3.98133398364078,13517312
3.98117769437462,13380096
3.98102140510844,14647808
3.98086511584228,17048576
3.98070882657611,19367168
3.98055253730993,20745728
3.98039624804377,21267968
3.9802399587776,21391616
3.98008366951143,21125632
3.97992738024526,20007936
3.97977109097909,17897216
3.97961480171292,15535872
3.97945851244675,14028032
3.97930222318058,13728000
3.97914593391441,13912064
3.97898964464824,13747456
3.97883335538207,13403392
3.9786770661159,13875456
3.97852077684973,15707904
3.97836448758356,18236160
3.97820819831739,20214784
3.97805190905122,20881664
3.97789561978505,20201216
3.97773933051888,18482176
3.97758304125271,16294400
3.97742675198654,14546432
3.97727046272037,13908224
3.9771141734542,13995776
3.97695788418803,13725184
3.97680159492186,12715264
3.97664530565569,11771392
3.97648901638952,11640320
3.97633272712335,11917568
3.97617643785718,11761408
3.97602014859101,11184640
3.97586385932484,10903296
3.97570757005867,11251200
3.9755512807925,12040192
3.97539499152633,13206528
3.97523870226016,14626304
3.97508241299399,15402752
3.97492612372782,14481920
3.97476983446165,12260352
3.97461354519548,10542080
3.97445725592931,10400256
3.97430096666314,10987520
3.97414467739697,11079936
3.9739883881308,10877440
3.97383209886463,11332096
3.97367580959846,12389376
3.97351952033229,13128704
3.97336323106612,13387776
3.97320694179995,14012928
3.97305065253378,15363840
3.97289436326761,16642304
3.97273807400144,17086976
3.97258178473527,16967424
3.9724254954691,16855808
3.97226920620293,16628480
3.97211291693676,15936768
3.97195662767059,15252480
3.97180033840442,15583744
3.97164404913825,17142016
3.97148775987208,18919936
3.97133147060591,19769344
3.97117518133974,19459072
3.97101889207357,18449152
3.9708626028074,16999168
3.97070631354123,14907136
3.97055002427506,12065792
3.97039373500889,8992768
3.97023744574272,6703872
3.97008115647655,6069760
3.96992486721038,7152128
3.96976857794421,9013248
3.96961228867804,10299904
3.96945599941187,10316032
3.9692997101457,9612800
3.96914342087953,9361664
3.96898713161336,10107136
3.96883084234719,11301120
3.96867455308102,12048384
3.96851826381485,12036608
3.96836197454868,11671040
3.96820568528251,11622400
3.96804939601634,12375808
3.96789310675018,13838592
3.967736817484,15136000
3.96758052821783,15201792
3.96742423895166,14022912
3.96726794968549,12996352
3.96711166041933,13539584
3.96695537115315,15561728
3.96679908188699,17835776
3.96664279262082,19582464
3.96648650335464,20891648
3.96633021408848,21705984
3.96617392482231,21454592
3.96601763555614,20078080
3.96586134628997,18601984
3.9657050570238,18081280
3.96554876775763,18470400
3.96539247849146,19006720
3.96523618922529,19207424
3.96507989995912,18935296
3.96492361069295,17967360
3.96476732142678,16261120
3.96461103216061,14460160
3.96445474289444,13464832
3.96429845362827,13529344
3.9641421643621,14252544
3.96398587509593,15340288
3.96382958582976,16802048
3.96367329656359,18402816
3.96351700729742,19490816
3.96336071803125,19582976
3.96320442876508,18848000
3.96304813949891,17962752
3.96289185023274,17739008
3.96273556096657,18743808
3.9625792717004,20791040
3.96242298243423,22718464
3.96226669316806,23142912
3.96211040390189,21737984
3.96195411463572,19600896
3.96179782536955,18206720
3.96164153610338,18153984
3.96148524683721,18993408
3.96132895757104,20026112
3.96117266830487,21046784
3.9610163790387,22324224
3.96086008977253,23964416
3.96070380050636,25392896
3.96054751124019,25643008
3.96039122197402,24301568
3.96023493270785,22067968
3.96007864344168,20171008
3.95992235417551,19227136
3.95976606490934,18795520
3.95960977564317,18015744
3.959453486377,16578816
3.95929719711083,15123712
3.95914090784466,14722560
3.95898461857849,15835136
3.95882832931232,17700096
3.95867204004615,19017728
3.95851575077998,19375360
3.95835946151381,19672832
3.95820317224764,20835584
3.95804688298147,22477312
3.9578905937153,23393792
3.95773430444913,23190272
3.95757801518296,22747136
3.95742172591679,22964736
3.95726543665062,23638272
3.95710914738445,23869952
3.95695285811828,23130368
3.95679656885211,21528576
3.95664027958594,19380224
3.95648399031977,17089280
3.9563277010536,15375104
3.95617141178743,14994432
3.95601512252126,15867648
3.95585883325509,16800256
3.95570254398892,16571648
3.95554625472275,15293952
3.95538996545658,14244096
3.95523367619041,14232320
3.95507738692424,14639104
3.95492109765807,14410752
3.9547648083919,13450752
3.95460851912573,12359936
3.95445222985956,11239168
3.95429594059339,9809152
3.95413965132722,8617216
3.95398336206105,8835584
3.95382707279489,10400000
3.95367078352871,11503616
3.95351449426254,10764288
3.95335820499638,9000448
3.9532019157302,7871232
3.95304562646404,7536896
3.95288933719787,6923776
3.95273304793169,5830656
3.95257675866553,5335296
3.95242046939935,6116352
3.95226418013319,7647744
3.95210789086702,9279744
3.95195160160084,11015680
3.95179531233468,12847360
3.95163902306851,14256128
3.95148273380234,14821888
3.95132644453617,14652928
3.95117015527,13946368
3.95101386600383,12859648
3.95085757673766,12017920
3.95070128747149,12228096
3.95054499820532,13300736
3.95038870893915,14063872
3.95023241967298,14082560
3.95007613040681,14488064
3.94991984114064,16357376
3.94976355187447,19011328
3.9496072626083,20787712
3.94945097334213,20974848
3.94929468407596,20108288
3.94913839480979,18801408
3.94898210554362,17277696
3.94882581627745,15924736
3.94866952701128,15339520
3.94851323774511,15610880
3.94835694847894,16148224
3.94820065921277,16430336
3.9480443699466,16562944
3.94788808068043,16987904
3.94773179141426,17852928
3.94757550214809,18672896
3.94741921288192,18531840
3.94726292361575,16904448
3.94710663434958,14532352
3.94695034508341,13157632
3.94679405581724,13961472
3.94663776655107,16408320
3.9464814772849,18895872
3.94632518801873,20256000
3.94616889875256,20322816
3.94601260948639,19477248
3.94585632022022,18254848
3.94570003095405,17217536
3.94554374168788,16638208
3.94538745242171,16335616
3.94523116315554,16161280
3.94507487388937,16426496
3.9449185846232,17408000
3.94476229535703,18660608
3.94460600609086,19382528
3.94444971682469,19350784
3.94429342755852,19016704
3.94413713829235,18786048
3.94398084902618,18676480
3.94382455976001,18562560
3.94366827049384,18272768
3.94351198122767,17597696
3.9433556919615,16705280
3.94319940269533,16374528
3.94304311342916,17227776
3.94288682416299,18863360
3.94273053489682,20343296
3.94257424563065,21360896
3.94241795636448,22198528
3.94226166709831,22689280
3.94210537783214,22160384
3.94194908856597,20558080
3.9417927992998,18749440
3.94163651003363,17412096
3.94148022076746,16363264
3.94132393150129,15277824
3.94116764223512,14279680
3.94101135296895,13412352
3.94085506370278,12294912
3.94069877443661,10899456
3.94054248517044,10063360
3.94038619590427,10577408
3.9402299066381,12209152
3.94007361737193,14170880
3.93991732810576,16025600
3.93976103883959,17460992
3.93960474957342,17713408
3.93944846030725,16238336
3.93929217104109,13839104
3.93913588177491,12185600
3.93897959250875,12014848
3.93882330324258,12452096
3.9386670139764,12290560
3.93851072471024,11349760
3.93835443544407,10243584
3.9381981461779,9267200
3.93804185691173,7999488
3.93788556764556,5983232
3.93772927837939,3606272
3.93757298911322,2158080
3.93741669984705,2740480
3.93726041058088,4908032
3.93710412131471,6694400
3.93694783204854,6497024
3.93679154278237,4858368
3.9366352535162,3822336
3.93647896425003,4472832
3.93632267498386,5715712
3.93616638571769,5776128
3.93601009645152,4339200
3.93585380718535,2710272
3.93569751791918,2183168
3.93554122865301,2825984
3.93538493938684,3793408
3.93522865012067,4288512
3.9350723608545,4058368
3.93491607158833,3297792
3.93475978232216,2335488
3.93460349305599,1375232
3.93444720378982,473856
3.93429091452365,-266496
3.93413462525748,-645376
3.93397833599131,-670976
3.93382204672514,-745216
3.93366575745897,-1198336
3.9335094681928,-1667072
3.93335317892663,-1310720
3.93319688966046,237824
3.93304060039429,2451456
3.93288431112812,4536320
3.93272802186195,6095360
3.93257173259578,6960640
3.93241544332961,6840576
3.93225915406344,5667072
3.93210286479727,4052992
3.9319465755311,2805760
3.93179028626493,2006016
3.93163399699876,1086976
3.93147770773259,-126464
3.93132141846642,-1016832
3.93116512920025,-975104
3.93100883993408,-87040
3.93085255066791,1212672
3.93069626140174,2652928
3.93053997213557,3916032
3.9303836828694,4412160
3.93022739360323,3830784
3.93007110433706,2677760
3.92991481507089,1782016
3.92975852580472,1484544
3.92960223653855,1767424
3.92944594727238,2843392
3.92928965800621,4842240
3.92913336874004,6938624
3.92897707947387,7618816
3.9288207902077,6178816
3.92866450094153,3535104
3.92850821167536,1293568
3.92835192240919,354560
3.92819563314302,562432
3.92803934387685,1257984
3.92788305461068,1833984
3.92772676534451,2062336
3.92757047607834,2192896
3.92741418681217,2544384
3.927257897546,2839040
3.92710160827983,2282752
3.92694531901366,595712
3.92678902974749,-1338112
3.92663274048132,-2223616
3.92647645121515,-1568000
3.92632016194898,147968
3.92616387268281,2230528
3.92600758341665,4178944
3.92585129415047,5416960
3.9256950048843,5272064
3.92553871561813,3608576
3.92538242635196,1296384
3.9252261370858,-288000
3.92506984781962,-367616
3.92491355855345,583680
3.92475726928729,1281536
3.92460098002111,808448
3.92444469075495,-512768
3.92428840148878,-1431296
3.92413211222261,-1031680
3.92397582295644,319232
3.92381953369027,1322752
3.9236632444241,973824
3.92350695515793,-599808
3.92335066589176,-2384128
3.92319437662559,-3365888
3.92303808735942,-3207424
3.92288179809325,-2282240
3.92272550882708,-1248512
3.92256921956091,-608256
3.92241293029474,-546304
3.92225664102857,-989952
3.9221003517624,-1707264
3.92194406249623,-2413312
3.92178777323006,-2918400
3.92163148396389,-3198720
3.92147519469772,-3303936
3.92131890543155,-3291392
3.92116261616538,-3301632
3.92100632689921,-3493888
3.92085003763304,-3710208
3.92069374836687,-3410944
3.9205374591007,-2324224
3.92038116983453,-1069312
3.92022488056836,-689920
3.92006859130219,-1490432
3.91991230203602,-2720768
3.91975601276985,-3516672
3.91959972350368,-3743488
3.91944343423751,-3726080
3.91928714497134,-3577600
3.91913085570517,-3130368
3.918974566439,-2257408
3.91881827717283,-953344
3.91866198790666,648704
3.91850569864049,2054144
3.91834940937432,2492160
3.91819312010815,1641984
3.91803683084198,148736
3.91788054157581,-938496
3.91772425230964,-1152768
3.91756796304347,-766464
3.9174116737773,-160768
3.91725538451113,571648
3.91709909524496,1477120
3.91694280597879,2550272
3.91678651671262,3692032
3.91663022744645,4608000
3.91647393818028,4857088
3.91631764891411,4307712
3.91616135964794,3470336
3.91600507038177,3080704
3.9158487811156,3440896
3.91569249184943,4384256
3.91553620258326,5615104
3.91537991331709,6620160
3.91522362405092,6498304
3.91506733478475,4635904
3.91491104551858,1671680
3.91475475625241,-862976
3.91459846698624,-2120704
3.91444217772007,-2666496
3.9142858884539,-3404800
3.91412959918773,-4358912
3.91397330992156,-4940544
3.91381702065539,-4916224
3.91366073138922,-4449792
3.91350444212305,-3450368
3.91334815285688,-1639680
3.91319186359071,653824
3.91303557432454,2398976
3.91287928505837,2883840
3.9127229957922,2499328
3.91256670652603,2174720
3.91241041725986,2242816
3.91225412799369,2189312
3.91209783872752,1415424
3.91194154946136,-121088
3.91178526019518,-2043136
3.91162897092901,-3928064
3.91147268166285,-5352960
3.91131639239667,-5905408
3.91116010313051,-5563648
3.91100381386434,-4923904
3.91084752459816,-4636928
3.910691235332,-4658432
3.91053494606582,-4467968
3.91037865679966,-3959552
3.91022236753349,-3514624
3.91006607826731,-3123456
3.90990978900115,-2241280
3.90975349973498,-936192
3.90959721046881,-366592
3.90944092120264,-1296128
3.90928463193647,-2701056
3.9091283426703,-2899712
3.90897205340413,-1790464
3.90881576413796,-791552
3.90865947487179,-567040
3.90850318560562,-144640
3.90834689633945,1221376
3.90819060707328,2521600
3.90803431780711,2296320
3.90787802854094,779520
3.90772173927477,-324096
3.9075654500086,31232
3.90740916074243,1183744
3.90725287147626,1787904
3.90709658221009,1272320
3.90694029294392,235264
3.90678400367775,-153600
3.90662771441158,790528
3.90647142514541,2426112
3.90631513587924,3101696
3.90615884661307,1736960
3.9060025573469,-1005312
3.90584626808073,-3436544
3.90568997881456,-4480512
3.90553368954839,-4166144
3.90537740028222,-2906112
3.90522111101605,-1133312
3.90506482174988,395520
3.90490853248371,845312
3.90475224321754,198144
3.90459595395137,-665344
3.9044396646852,-1111552
3.90428337541903,-1488384
3.90412708615286,-2414336
3.90397079688669,-3775488
3.90381450762052,-4810240
3.90365821835435,-4877568
3.90350192908818,-3840512
3.90334563982201,-2029312
3.90318935055584,-147456
3.90303306128967,1091328
3.9028767720235,1641216
3.90272048275733,2220032
3.90256419349116,3408384
3.90240790422499,4850688
3.90225161495882,5674752
3.90209532569265,5446912
3.90193903642648,4331008
3.90178274716031,2609920
3.90162645789414,646144
3.90147016862797,-781824
3.9013138793618,-807936
3.90115759009563,584704
3.90100130082946,2318080
3.90084501156329,3127808
3.90068872229712,2538752
3.90053243303095,958720
3.90037614376478,-768512
3.90021985449861,-1785600
3.90006356523244,-1687808
3.89990727596627,-971008
3.8997509867001,-774912
3.89959469743393,-1820416
3.89943840816776,-3704320
3.89928211890159,-5450496
3.89912582963542,-6496512
3.89896954036925,-6797824
3.89881325110308,-6277376
3.89865696183691,-4861696
3.89850067257074,-3128320
3.89834438330457,-2253312
3.8981880940384,-2907904
3.89803180477223,-4542976
3.89787551550606,-6104320
3.89771922623989,-7134208
3.89756293697372,-7732992
3.89740664770756,-7762944
3.89725035844138,-6829824
3.89709406917521,-5146624
3.89693777990905,-3743744
3.89678149064287,-3429888
3.89662520137671,-3920128
3.89646891211054,-4358656
3.89631262284437,-4355328
3.8961563335782,-4030720
3.89600004431203,-3316480
3.89584375504586,-1959168
3.89568746577969,-315904
3.89553117651352,549120
3.89537488724735,56832
3.89521859798118,-915456
3.89506230871501,-798208
3.89490601944884,901888
3.89474973018267,2921472
3.8945934409165,3448064
3.89443715165033,1891584
3.89428086238416,-599040
3.89412457311799,-2278400
3.89396828385182,-2389504
3.89381199458565,-1642240
3.89365570531948,-1197568
3.89349941605331,-1377792
3.89334312678714,-1604096
3.89318683752097,-1486080
3.8930305482548,-1501184
3.89287425898863,-2348288
3.89271796972246,-3987456
3.89256168045629,-5728000
3.89240539119012,-7018240
3.89224910192395,-7625984
3.89209281265778,-7175424
3.89193652339161,-5257984
3.89178023412544,-2277888
3.89162394485927,363776
3.8914676555931,1412608
3.89131136632693,883456
3.89115507706076,-207360
3.89099878779459,-914688
3.89084249852842,-831232
3.89068620926225,107520
3.89052991999608,1662720
3.89037363072991,3241728
3.89021734146374,4364800
3.89006105219757,5192960
3.8899047629314,6137344
3.88974847366523,7023616
3.88959218439906,7266816
3.88943589513289,6918912
3.88927960586672,6803200
3.88912331660055,7304960
3.88896702733438,7736832
3.88881073806821,7424000
3.88865444880204,6806784
3.88849815953587,6725376
3.8883418702697,7008512
3.88818558100353,6637312
3.88802929173736,5182720
3.88787300247119,3233280
3.88771671320502,1360896
3.88756042393885,-465920
3.88740413467268,-2138624
3.88724784540651,-2884608
3.88709155614034,-2084608
3.88693526687417,-174080
3.886778977608,1817088
3.88662268834183,3330560
3.88646639907566,4388608
3.88631010980949,4936448
3.88615382054332,4704512
3.88599753127715,3712000
3.88584124201098,2367744
3.88568495274481,969728
3.88552866347864,-475904
3.88537237421247,-1831680
3.8852160849463,-2673152
3.88505979568013,-2867200
3.88490350641396,-2988288
3.88474721714779,-3727872
3.88459092788162,-4914944
3.88443463861545,-5518336
3.88427834934928,-4775168
3.88412206008312,-3069952
3.88396577081694,-1464320
3.88380948155077,-529152
3.8836531922846,23808
3.88349690301843,596480
3.88334061375227,1052160
3.88318432448609,1035776
3.88302803521992,544768
3.88287174595376,-193280
3.88271545668758,-1118208
3.88255916742142,-2090496
3.88240287815525,-2440960
3.88224658888907,-1471488
3.88209029962291,477696
3.88193401035674,2072320
3.88177772109057,2363136
3.8816214318244,1637120
3.88146514255823,658688
3.88130885329206,-369408
3.88115256402589,-1662208
3.88099627475972,-3131392
3.88083998549355,-4376832
3.88068369622738,-5153792
3.88052740696121,-5437696
3.88037111769504,-5291520
3.88021482842887,-5053952
3.8800585391627,-5271552
3.87990224989653,-5951744
3.87974596063036,-6264576
3.87958967136419,-5622784
3.87943338209802,-4696064
3.87927709283185,-4560128
3.87912080356568,-5085696
3.87896451429951,-5122304
3.87880822503334,-4225280
3.87865193576717,-3197440
3.878495646501,-2748160
3.87833935723483,-2644992
3.87818306796866,-2608896
3.87802677870249,-3109888
3.87787048943632,-4577280
3.87771420017015,-6453760
3.87755791090398,-7758336
3.87740162163781,-8199168
3.87724533237164,-8135168
3.87708904310547,-7784192
3.8769327538393,-7060736
3.87677646457313,-5953024
3.87662017530696,-4569856
3.87646388604079,-3030784
3.87630759677462,-1703936
3.87615130750845,-1229568
3.87599501824228,-1801216
3.87583872897611,-2694400
3.87568243970994,-3023872
3.87552615044377,-2753536
3.8753698611776,-2502400
3.87521357191143,-2599936
3.87505728264526,-2831872
3.87490099337909,-2849024
3.87474470411292,-2293248
3.87458841484675,-817408
3.87443212558058,1365760
3.87427583631441,3175936
3.87411954704824,3584512
3.87396325778207,2723840
3.8738069685159,1457408
3.87365067924973,96000
3.87349438998356,-1648384
3.87333810071739,-3629312
3.87318181145122,-5199360
3.87302552218505,-6191872
3.87286923291888,-6932992
3.87271294365271,-7131904
3.87255665438654,-5948160
3.87240036512037,-3629056
3.8722440758542,-1934336
3.87208778658803,-2115072
3.87193149732186,-3339008
3.87177520805569,-3988480
3.87161891878952,-3781376
3.87146262952335,-3567872
3.87130634025718,-3613184
3.87115005099101,-3289344
3.87099376172484,-2255616
3.87083747245867,-813312
3.8706811831925,858368
3.87052489392633,2736128
3.87036860466016,4111616
3.87021231539399,3844096
3.87005602612782,1909248
3.86989973686165,-147712
3.86974344759548,-900096
3.86958715832932,-610048
3.86943086906314,-611072
3.86927457979697,-1540352
3.86911829053081,-2682368
3.86896200126463,-2767104
3.86880571199847,-1059584
3.86864942273229,1995264
3.86849313346613,4822016
3.86833684419996,5744384
3.86818055493378,4487424
3.86802426566762,2539008
3.86786797640145,1694720
3.86771168713528,2412288
3.86755539786911,3824128
3.86739910860294,4938496
3.86724281933677,5288960
3.8670865300706,4713984
3.86693024080443,3277568
3.86677395153826,1510912
3.86661766227209,157952
3.86646137300592,-508160
3.86630508373975,-725504
3.86614879447358,-562176
3.86599250520741,271104
3.86583621594124,1714944
3.86567992667507,2970880
3.8655236374089,3256832
3.86536734814273,2697728
3.86521105887656,2112512
3.86505476961039,2075136
3.86489848034422,2497024
3.86474219107805,2970368
3.86458590181188,3158016
3.86442961254571,2866944
3.86427332327954,2049280
3.86411703401337,869632
3.8639607447472,-300032
3.86380445548103,-975872
3.86364816621486,-760832
3.86349187694869,268288
3.86333558768252,1302272
3.86317929841635,1289984
3.86302300915018,-16896
3.86286671988401,-1776384
3.86271043061784,-3072256
3.86255414135167,-3840512
3.8623978520855,-4366080
3.86224156281933,-4331520
3.86208527355316,-3210752
3.86192898428699,-1449984
3.86177269502082,-288000
3.86161640575465,-198912
3.86146011648848,-403456
3.86130382722231,-275456
3.86114753795614,-296448
3.86099124868997,-936192
3.8608349594238,-1435392
3.86067867015763,-762112
3.86052238089146,685056
3.86036609162529,1498624
3.86020980235912,1249280
3.86005351309295,886784
3.85989722382678,990720
3.85974093456061,786944
3.85958464529444,-524800
3.85942835602827,-2363392
3.8592720667621,-3495936
3.85911577749593,-3654144
3.85895948822976,-3607552
3.85880319896359,-3892224
3.85864690969742,-4211200
3.85849062043125,-4056832
3.85833433116508,-3319296
3.85817804189891,-2238976
3.85802175263274,-1256192
3.85786546336657,-976896
3.8577091741004,-1819136
3.85755288483423,-3459328
3.85739659556806,-4905728
3.85724030630189,-5341696
3.85708401703572,-4806656
3.85692772776955,-4022528
3.85677143850338,-3708416
3.85661514923721,-4053248
3.85645885997104,-4611072
3.85630257070487,-4633088
3.8561462814387,-3701248
3.85598999217253,-2167040
3.85583370290636,-882432
3.85567741364019,-468992
3.85552112437403,-928768
3.85536483510785,-1890560
3.85520854584168,-2978048
3.85505225657552,-3889408
3.85489596730934,-4368640
3.85473967804318,-4307200
3.85458338877701,-3783424
3.85442709951083,-2909440
3.85427081024467,-1739264
3.8541145209785,-420864
3.85395823171233,723712
3.85380194244616,1471488
3.85364565317999,1991936
3.85348936391382,2634496
3.85333307464765,3307776
3.85317678538148,3238144
3.85302049611531,1618176
3.85286420684914,-1378048
3.85270791758297,-4370432
3.8525516283168,-5814784
3.85239533905063,-5354240
3.85223904978446,-4002816
3.85208276051829,-2947328
3.85192647125212,-2407168
3.85177018198595,-1861632
3.85161389271978,-1158656
3.85145760345361,-935936
3.85130131418744,-1841408
3.85114502492127,-3661568
3.8509887356551,-5442304
3.85083244638893,-6309632
3.85067615712276,-5996288
3.85051986785659,-4762880
3.85036357859042,-3179264
3.85020728932425,-2019584
3.85005100005808,-2000128
3.84989471079191,-3226624
3.84973842152574,-4872704
3.84958213225957,-5662976
3.8494258429934,-4891136
3.84926955372723,-2993664
3.84911326446106,-1089280
3.84895697519489,-16128
3.84880068592872,147456
3.84864439666255,-162304
3.84848810739638,-419584
3.84833181813021,-219136
3.84817552886404,534528
3.84801923959787,1402368
3.8478629503317,1569280
3.84770666106553,550144
3.84755037179936,-1245184
3.84739408253319,-2809088
3.84723779326702,-3398144
3.84708150400085,-3019520
3.84692521473468,-2166784
3.84676892546851,-1270016
3.84661263620234,-415488
3.84645634693617,536832
3.84630005767,1651456
3.84614376840383,2761216
3.84598747913766,3728896
3.84583118987149,4843520
3.84567490060532,6636800
3.84551861133915,9037824
3.84536232207298,10893824
3.84520603280681,10748160
3.84504974354064,8175872
3.84489345427447,4165376
3.8447371650083,254464
3.84458087574213,-2429184
3.84442458647596,-3410176
3.84426829720979,-2778368
3.84411200794362,-1262080
3.84395571867745,-72960
3.84379942941128,-142592
3.84364314014511,-1338368
3.84348685087894,-2621184
3.84333056161277,-3111168
3.8431742723466,-2978304
3.84301798308043,-3197952
3.84286169381426,-4388096
3.84270540454809,-5970432
3.84254911528192,-6659328
3.84239282601575,-5836544
3.84223653674958,-4238592
3.84208024748341,-3138560
3.84192395821724,-3046656
3.84176766895107,-3463936
3.8416113796849,-3714304
3.84145509041874,-3607808
3.84129880115256,-3311104
3.84114251188639,-2987008
3.84098622262023,-2729472
3.84082993335405,-2615040
3.84067364408789,-2698752
3.84051735482172,-3043840
3.84036106555554,-3648512
3.84020477628938,-4151040
3.84004848702321,-3860992
3.83989219775704,-2572032
3.83973590849087,-1196288
3.8395796192247,-956928
3.83942332995853,-1920000
3.83926704069236,-2975744
3.83911075142619,-3319040
3.83895446216002,-3106560
3.83879817289385,-2436864
3.83864188362768,-768000
3.83848559436151,1934080
3.83832930509534,4386304
3.83817301582917,5410304
3.838016726563,5594880
3.83786043729683,6352640
3.83770414803066,7706112
3.83754785876449,8384512
3.83739156949832,8091648
3.83723528023215,8150784
3.83707899096598,9373440
3.83692270169981,10563840
3.83676641243364,10044416
3.83661012316747,7803392
3.8364538339013,5173504
3.83629754463513,3002368
3.83614125536896,1185280
3.83598496610279,-371712
3.83582867683662,-1483008
3.83567238757045,-2398208
3.83551609830428,-3798016
3.83535980903811,-5782272
3.83520351977194,-7560448
3.83504723050577,-8463360
3.8348909412396,-8667904
3.83473465197343,-8574208
3.83457836270726,-8041728
3.83442207344109,-6763264
3.83426578417492,-5007616
3.83410949490875,-3366656
3.83395320564258,-1955072
3.83379691637641,-500736
3.83364062711024,799744
3.83348433784407,1209856
3.8333280485779,491264
3.83317175931173,-562176
3.83301547004556,-1120000
3.83285918077939,-1436928
3.83270289151322,-2332160
3.83254660224705,-3714304
3.83239031298088,-4412672
3.83223402371471,-3659520
3.83207773444854,-2048256
3.83192144518237,-615424
3.8317651559162,457984
3.83160886665003,1616384
3.83145257738386,2810368
3.83129628811769,3415808
3.83113999885152,3202816
3.83098370958535,2646784
3.83082742031918,2149888
3.83067113105301,1590528
3.83051484178684,871936
3.83035855252067,301824
3.8302022632545,43776
3.83004597398833,-337920
3.82988968472216,-1334272
3.82973339545599,-2790144
3.82957710618982,-4156160
3.82942081692365,-5182976
3.82926452765748,-5983488
3.82910823839131,-6655744
3.82895194912514,-7283456
3.82879565985897,-8107008
3.8286393705928,-9206016
3.82848308132663,-10086656
3.82832679206046,-10046464
3.82817050279429,-8973824
3.82801421352812,-7435264
3.82785792426195,-5992448
3.82770163499579,-4826880
3.82754534572961,-4068096
3.82738905646344,-4048640
3.82723276719728,-5007616
3.8270764779311,-6708224
3.82692018866494,-8443136
3.82676389939876,-9299712
3.82660761013259,-8579328
3.82645132086643,-6365184
3.82629503160025,-3724288
3.82613874233409,-1935360
3.82598245306792,-1300736
3.82582616380175,-1010944
3.82566987453558,-343040
3.82551358526941,362496
3.82535729600324,285696
3.82520100673707,-537600
3.8250447174709,-973056
3.82488842820473,-65536
3.82473213893856,1698816
3.82457584967239,2736896
3.82441956040622,2048000
3.82426327114005,374528
3.82410698187388,-498176
3.82395069260771,485888
3.82379440334154,2836736
3.82363811407537,5368320
3.8234818248092,7348480
3.82332553554303,8561408
3.82316924627686,8821760
3.82301295701069,8109568
3.82285666774452,6982400
3.82270037847835,6142720
3.82254408921218,5595904
3.82238779994601,4874496
3.82223151067984,4113920
3.82207522141367,4117760
3.8219189321475,5091584
3.82176264288133,6098944
3.82160635361516,6286336
3.82145006434899,5990400
3.82129377508282,5953280
3.82113748581665,5994240
3.82098119655048,5376768
3.82082490728431,4255744
3.82066861801814,3793664
